h,speed_m_s,radius_m,r0_m,u0_m_s
0.005,162977.13595511153,6.910007728603076e-09,0.001,1.0
0.005,169347.52095389698,6.6525974360738056e-09,0.001,1.0
0.005,175966.9090094294,6.404776142761686e-09,0.001,1.0
0.005,182845.03305343678,6.166186641093191e-09,0.001,1.0
0.005,189992.0064545818,5.936485030123414e-09,0.001,1.0
0.005,197418.3378888314,5.715340219839867e-09,0.001,1.0
0.005,205134.94679106714,5.502433453932293e-09,0.001,1.0
0.005,213153.1794106684,5.297457850339749e-09,0.001,1.0
0.005,221484.8254946635,5.100117958913447e-09,0.001,1.0
0.005,230142.13562298944,4.910129335557291e-09,0.001,1.0
0.005,239137.83922134535,4.727218132232514e-09,0.001,1.0
0.005,248485.16327812057,4.551120702235335e-09,0.001,1.0
0.005,258197.85179292966,4.381583220178821e-09,0.001,1.0
0.005,268290.1859853359,4.2183613161310405e-09,0.001,1.0
0.005,278777.00529349386,4.061219723382198e-09,0.001,1.0
0.005,289673.7291935693,3.909931939333258e-09,0.001,1.0
0.005,300996.3798720375,3.764279899016832e-09,0.001,1.0
0.005,312761.6057841775,3.6240536607802185e-09,0.001,1.0
0.005,324986.7061334212,3.4890511036771685e-09,0.001,1.0
0.005,337689.6563075312,3.3590776361324953e-09,0.001,1.0
0.005,350889.13430902833,3.2339459154592628e-09,0.001,1.0
0.005,364604.54821871064,3.113475577824712e-09,0.001,1.0
0.005,378856.064732666,2.9974929782752e-09,0.001,1.0
0.005,393664.6388147168,2.885830940445873e-09,0.001,1.0
0.005,409052.0445079195,2.778328515593969e-09,0.001,1.0
0.005,425040.9069504003,2.67483075060869e-09,0.001,1.0
0.005,441654.73564262013,2.575188464662989e-09,0.001,1.0
0.005,458917.95901497843,2.4792580341856105e-09,0.001,1.0
0.005,476855.960346572,2.3869011858432357e-09,0.001,1.0
0.005,495495.1150879457,2.2979847972344228e-09,0.001,1.0
0.005,514862.829642685,2.2123807050081013e-09,0.001,1.0
0.005,534987.5816649033,2.129965520129958e-09,0.001,1.0
0.005,555898.9619318452,2.0506204500304843e-09,0.001,1.0
0.005,577627.7178532059,1.9742311273783722e-09,0.001,1.0
0.005,600205.7986811082,1.9006874452323654e-09,0.001,1.0
0.005,623666.4024872475,1.829883398334015e-09,0.001,1.0
0.005,648044.0249762406,1.7617169303125907e-09,0.001,1.0
0.005,673374.5102069924,1.6960897865818544e-09,0.001,1.0
0.005,699695.1032966168,1.6329073727167132e-09,0.001,1.0
0.005,727044.5051844502,1.5720786181055826e-09,0.001,1.0
0.005,755462.929536637,1.513515844681971e-09,0.001,1.0
0.005,784992.1618749937,1.457134640546039e-09,0.001,1.0
0.005,815675.6210170782,1.4028537382939465e-09,0.001,1.0
0.005,847558.4229177883,1.350594897879739e-09,0.001,1.0
0.005,880687.4470063993,1.30028279384074e-09,0.001,1.0
0.005,915111.4051165305,1.2518449067240823e-09,0.001,1.0
0.005,950880.913110446,1.2052114185577413e-09,0.001,1.0
0.005,988048.5653029489,1.1603151122155116e-09,0.001,1.0
0.005,1026669.0117943574,1.1170912745307565e-09,0.001,1.0
0.005,1066799.0388262086,1.075477603019426e-09,0.001,1.0
0.005,1108497.6522779076,1.0354141160777298e-09,0.001,1.0
0.005,1151826.1644270266,9.96843066525174e-10,0.001,1.0
0.005,1196848.28410089,9.597088583682306e-10,0.001,1.0
0.005,1243630.2103519314,9.239579666647539e-10,0.001,1.0
0.005,1292240.7297946364,8.895388603735365e-10,0.001,1.0
0.005,1342751.3177471124,8.564019280779184e-10,0.001,1.0
0.005,1395236.2433260665,8.244994064762944e-10,0.001,1.0
0.005,1449772.678649695,7.937853115364632e-10,0.001,1.0
0.005,1506440.8123090216,7.642153722146533e-10,0.001,1.0
0.005,1565323.9672746034,7.357469666435777e-10,0.001,1.0
0.005,1626508.7234118779,7.083390606976425e-10,0.001,1.0
0.005,1690085.0447853894,6.81952148846683e-10,0.001,1.0
0.005,1756146.411938984,6.565481972130341e-10,0.001,1.0
0.005,1824789.959346568,6.320905887497877e-10,0.001,1.0
0.005,1896116.618235437,6.085440704613101e-10,0.001,1.0
0.005,1970231.2649922783,5.858747025898408e-10,0.001,1.0
0.005,2047242.8753699518,5.640498096950204e-10,0.001,1.0
0.005,2127264.684721904,5.430379335557684e-10,0.001,1.0
0.005,2210414.3544996954,5.228087878266758e-10,0.001,1.0
0.005,2296814.145258586,5.033332143834967e-10,0.001,1.0
0.005,2386591.096425421,4.845831412948894e-10,0.001,1.0
0.005,2479877.2130932882,4.66531542359748e-10,0.001,1.0
0.005,2576809.6601174553,4.4915239815186855e-10,0.001,1.0
0.005,2677530.9637981015,4.3242065851575833e-10,0.001,1.0
0.005,2782189.2214463456,4.1631220645954937e-10,0.001,1.0
0.005,2890938.3191416506,4.0080382339296155e-10,0.001,1.0
0.005,3003938.1580009265,3.8587315566022235e-10,0.001,1.0
0.005,3121354.88929186,3.714986823196888e-10,0.001,1.0
0.005,3243361.158736349,3.576596841237371e-10,0.001,1.0
0.005,3370136.3603630792,3.443362136542143e-10,0.001,1.0
0.005,3501866.900282688,3.3150906657039076e-10,0.001,1.0
0.005,3638746.47077316,3.191597539279806e-10,0.001,1.0
0.005,3780976.335078674,3.072704755293326e-10,0.001,1.0
0.005,3928765.6233404377,2.9582409426636985e-10,0.001,1.0
0.005,4082331.640094869,2.8480411141930193e-10,0.001,1.0
0.005,4241900.183791015,2.7419464287550925e-10,0.001,1.0
0.005,4407705.878797279,2.639803962343101e-10,0.001,1.0
0.005,4579992.52038534,2.5414664876462386e-10,0.001,1.0
0.005,4759013.43319883,2.446792261837429e-10,0.001,1.0
0.005,4945031.843733534,2.355644822266438e-10,0.001,1.0
0.005,5138321.2673770515,2.267892789763687e-10,0.001,1.0
0.005,5339165.910576909,2.1834096792714052e-10,0.001,1.0
0.005,5547861.0887283515,2.1020737175291288e-10,0.001,1.0
0.005,5764713.660396532,2.0237676675507118e-10,0.001,1.0
0.005,5990042.478511217,1.9483786596398881e-10,0.001,1.0
0.005,6224178.859197802,1.875798028700843e-10,0.001,1.0
0.005,6467467.068933614,1.8059211576092231e-10,0.001,1.0
0.005,6720264.830746174,1.73864732641787e-10,0.001,1.0
0.005,6982943.850197342,1.6738795671799315e-10,0.001,1.0
0.005,7255890.361927125,1.6115245241800533e-10,0.001,1.0
0.005,7539505.697560346,1.5514923193722097e-10,0.001,1.0
0.005,7834206.875811658,1.4936964228302454e-10,0.001,1.0
0.005,8140427.21565611,1.4380535280243418e-10,0.001,1.0
0.005,8458616.973467313,1.384483431743664e-10,0.001,1.0
0.005,8789244.005059581,1.3329089184921243e-10,0.001,1.0
0.005,9132794.453607867,1.2832556491906035e-10,0.001,1.0
0.005,9489773.46445684,1.2354520540251942e-10,0.001,1.0
0.005,9860705.92786996,1.18942922928708e-10,0.001,1.0
0.005,10246137.250811107,1.1451208380552899e-10,0.001,1.0
0.005,10646634.158892974,1.1024630145791986e-10,0.001,1.0
0.005,11062785.529672055,1.061394272222974e-10,0.001,1.0
0.005,11495203.258514771,1.0218554148392279e-10,0.001,1.0
0.005,11944523.158308575,9.837894514441989e-11,0.001,1.0
0.005,12411405.894340258,9.471415140713928e-11,0.001,1.0
0.005,12896537.955716765,9.118587786853599e-11,0.001,1.0
0.005,13400632.664756129,8.778903890415724e-11,0.001,1.0
0.005,13924431.225833489,8.451873833826338e-11,0.001,1.0
0.005,14468703.815223549,8.137026238652136e-11,0.001,1.0
0.005,15034250.71354281,7.83390728615957e-11,0.001,1.0
0.005,15621903.482455812,7.542080063184078e-11,0.001,1.0
0.005,16232526.187376305,7.261123932367136e-11,0.001,1.0
0.005,16867016.667960867,6.990633925853108e-11,0.001,1.0
0.005,17526307.85826274,6.73022016157175e-11,0.001,1.0
0.005,18211369.158487845,6.47950728126548e-11,0.001,1.0
0.005,18923207.86036884,6.238133909451148e-11,0.001,1.0
0.005,19662870.628254235,6.005752132536243e-11,0.001,1.0
0.005,20431445.03808914,5.782026997339174e-11,0.001,1.0
0.005,21230061.17655166,5.5666360282905714e-11,0.001,1.0
0.005,22059893.302695073,5.359268762619529e-11,0.001,1.0
0.005,22922161.574540287,5.159626302855186e-11,0.001,1.0
0.005,23818133.84315592,4.9674208859984225e-11,0.001,1.0
0.005,24749127.516865432,4.782375468742529e-11,0.001,1.0
0.005,25716511.498320866,4.6042233281453225e-11,0.001,1.0
0.005,26721708.197292913,4.4327076771769375e-11,0.001,1.0
0.005,27766195.622135334,4.267581294589016e-11,0.001,1.0
0.005,28851509.553000525,4.108606168572083e-11,0.001,1.0
0.005,29979245.8,3.955553153687328e-11,0.001,1.0
0.009,1.0,0.001,0.001,1.0
0.009,1.0390875993828967,0.0009630354566344343,0.001,1.0
0.009,1.0797030391913112,0.0009274372907350933,0.001,1.0
0.009,1.121906039039717,0.0008931549947828732,0.001,1.0
0.009,1.1657586528389539,0.0008601399282460501,0.001,1.0
0.009,1.2113253600382683,0.0008283452485679443,0.001,1.0
0.009,1.258673160433787,0.0007977258447055944,0.001,1.0
0.009,1.3078716726828274,0.0007682382731251418,0.001,1.0
0.009,1.3589932366688926,0.0007398406961631203,0.001,1.0
0.009,1.4121130198678724,0.0007124928226661882,0.001,1.0
0.009,1.4673091278718402,0.0006861558508250896,0.001,1.0
0.009,1.524662719232962,0.000660792413121729,0.001,1.0
0.009,1.5842581247963778,0.000636366523311254,0.001,1.0
0.009,1.6461829716975178,0.000612843525363921,0.001,1.0
0.009,1.7105283122061767,0.0005901900442943,0.001,1.0
0.009,1.7773887576067942,0.0005683739388080583,0.001,1.0
0.009,1.8468626173117928,0.0005473642556991305,0.001,1.0
0.009,1.919052043412524,0.0005271311859325794,0.001,1.0
0.009,1.9940631808803622,0.0005076460223508325,0.001,1.0
0.009,2.0720063236387984,0.0004888811189432881,0.001,1.0
0.009,2.15299607673602,0.00047080985162150263,0.001,1.0
0.009,2.2371515248564258,0.0004534065804443041,0.001,1.0
0.009,2.3245964074188503,0.0004366466132392377,0.001,1.0
0.009,2.4154593005189593,0.0004205061705687285,0.001,1.0
0.009,2.509873805983336,0.00040496235199125274,0.001,1.0
0.009,2.607978747813238,0.0003899931035696507,0.001,1.0
0.009,2.7099183763068706,0.0003755771865804788,0.001,1.0
0.009,2.8158425801603038,0.0003616941473800075,0.001,1.0
0.009,2.9259071068589115,0.00034832428838410783,0.001,1.0
0.009,3.0402737916833824,0.0003354486401208537,0.001,1.0
0.009,3.159110795667023,0.00032304893431618636,0.001,1.0
0.009,3.28259285285424,0.00031110757797445587,0.001,1.0
0.009,3.410901527223766,0.00029960762841706304,0.001,1.0
0.009,3.5442254796543984,0.00028853276924378616,0.001,1.0
0.009,3.6827607453257842,0.00027786728718268757,0.001,1.0
0.009,3.826711021962137,0.0002675960497957509,0.001,1.0
0.009,3.9762879693427076,0.00025770448400862185,0.001,1.0
0.009,4.131711520519406,0.0002481785554339845,0.001,1.0
0.009,4.293210205199169,0.00023900474845924135,0.001,1.0
0.009,4.461021485766557,0.00023017004707024364,0.001,1.0
0.009,4.635392106440695,0.00022166191638386132,0.001,1.0
0.009,4.816578456079889,0.00021346828486319575,0.001,1.0
0.009,5.004846945167431,0.00020557752719019718,0.001,1.0
0.009,5.20047439753285,0.00019797844777138935,0.001,1.0
0.009,5.403748457384625,0.00019066026485329646,0.001,1.0
0.009,5.61496801225282,0.00018361259522503654,0.001,1.0
0.009,5.83444363246354,0.0001768254394863766,0.001,1.0
0.009,6.062498027791366,0.00017028916786034724,0.001,1.0
0.009,6.299466521961276,0.0001639945065302873,0.001,1.0
0.009,6.545697545697666,0.000157932524481934,0.001,1.0
0.009,6.801553149045507,0.00015209462083188828,0.001,1.0
0.009,7.067409533716877,0.00014647251262447868,0.001,1.0
0.009,7.343657606245667,0.00014105822307970773,0.001,1.0
0.009,7.630703552763759,0.0001358440702756082,0.001,1.0
0.009,7.928969436243836,0.00013082265624895056,0.001,1.0
0.009,8.238893817086966,0.0001259868564988377,0.001,1.0
0.009,8.560932397967486,0.00012132980987829511,0.001,1.0
0.009,8.895558693883299,0.00011684490885951305,0.001,1.0
0.009,9.243264728396852,0.00011252579015893001,0.001,1.0
0.009,9.604561757090488,0.00010836632570885569,0.001,1.0
0.009,9.979981019299931,0.00010436061396282371,0.001,1.0
0.009,10.370074519231242,0.00010050297152233779,0.001,1.0
0.009,10.775415837609737,9.678792507313214e-05,0.001,1.0
0.009,11.196600975054345,9.321020361950324e-05,0.001,1.0
0.009,11.634249228417417,8.976473100569694e-05,0.001,1.0
0.009,12.089004101378572,8.644661871373845e-05,0.001,1.0
0.009,12.561534250631452,8.325115892748798e-05,0.001,1.0
0.009,13.052534469054667,8.017381785307925e-05,0.001,1.0
0.009,13.562726707312525,7.721022928626615e-05,0.001,1.0
0.009,14.092861135387675,7.435618841754866e-05,0.001,1.0
0.009,14.643717245606503,7.160764586629001e-05,0.001,1.0
0.009,15.216104998779183,6.896070193535948e-05,0.001,1.0
0.009,15.810866015139553,6.641160107815003e-05,0.001,1.0
0.009,16.428874811835982,6.39567265701201e-05,0.001,1.0
0.009,17.07104008879279,6.159259537729928e-05,0.001,1.0
0.009,17.738306064832887,5.931585321447733e-05,0.001,1.0
0.009,18.43165386602629,5.712326978606524e-05,0.001,1.0
0.009,19.15210296830574,5.501173420287532e-05,0.001,1.0
0.009,19.900712696470862,5.297825056831817e-05,0.001,1.0
0.009,20.67858378178464,5.1019933727753774e-05,0.001,1.0
0.009,21.4868599804527,4.913400517496593e-05,0.001,1.0
0.009,22.326729755365026,4.7317789109952e-05,0.001,1.0
0.009,23.19942802357293,4.556870864243449e-05,0.001,1.0
0.009,24.106237972070694,4.388428213570839e-05,0.001,1.0
0.009,25.048492944551764,4.2262119685636276e-05,0.001,1.0
0.009,26.027578401913726,4.069991972979581e-05,0.001,1.0
0.009,27.044933959394662,3.919546578196874e-05,0.001,1.0
0.009,28.102055503336377,3.774662328733761e-05,0.001,1.0
0.009,29.200497390686714,3.635133659392915e-05,0.001,1.0
0.009,30.34187473447519,3.500762603600659e-05,0.001,1.0
0.009,31.527865778622388,3.371358512527312e-05,0.001,1.0
0.009,32.76021436557492,3.246737784590127e-05,0.001,1.0
0.009,34.04073250039434,3.126723604955023e-05,0.001,1.0
0.009,35.3713030150701,3.0111456946675255e-05,0.001,1.0
0.009,36.7538823369742,2.8998400690569516e-05,0.001,1.0
0.009,38.19050336552797,2.79264880507109e-05,0.001,1.0
0.009,39.68327846131089,2.6894198172112445e-05,0.001,1.0
0.009,41.234402552006536,2.5900066417497278e-05,0.001,1.0
0.009,42.846156359752456,2.494268228923668e-05,0.001,1.0
0.009,44.520909754639405,2.4020687428102665e-05,0.001,1.0
0.009,46.26112523929085,2.3132773685995856e-05,0.001,1.0
0.009,48.069361569646276,2.227768126991405e-05,0.001,1.0
0.009,49.94827751727222,2.1454196954528053e-05,0.001,1.0
0.009,51.90063577873309,2.0661152360829022e-05,0.001,1.0
0.009,53.92930703776984,1.98974222984046e-05,0.001,1.0
0.009,56.03727418625941,1.916192316899223e-05,0.001,1.0
0.009,58.22763671016145,1.8453611429044382e-05,0.001,1.0
0.009,60.503615246901084,1.777148210912418e-05,0.001,1.0
0.009,62.8685563208889,1.711456738803109e-05,0.001,1.0
0.009,65.32593726414088,1.6481935219633313e-05,0.001,1.0
0.009,67.87937132923385,1.5872688010458724e-05,0.001,1.0
0.009,70.53261300211382,1.5285961346168026e-05,0.001,1.0
0.009,73.28956352256932,1.4720922765103238e-05,0.001,1.0
0.009,76.15427662048687,1.4176770577171438e-05,0.001,1.0
0.009,79.13096447632275,1.365273272638791e-05,0.001,1.0
0.009,82.22400391455547,1.3148065695464866e-05,0.001,1.0
0.009,85.43794283922533,1.266205345089155e-05,0.001,1.0
0.009,88.77750692102383,1.219400642700896e-05,0.001,1.0
0.009,92.24760654576514,1.17432605476378e-05,0.001,1.0
0.009,95.85334403445708,1.1309176283871508e-05,0.001,1.0
0.009,99.6000211455869,1.0891137746697511e-05,0.001,1.0
0.009,103.49314687065367,1.0488551813159355e-05,0.001,1.0
0.009,107.53844553440906,1.0100847284819843e-05,0.001,1.0
0.009,111.74186521171748,9.727474077331164e-06,0.001,1.0
0.009,116.10958647341073,9.367902439962241e-06,0.001,1.0
0.009,120.6480314739972,9.021622203975868e-06,0.001,1.0
0.009,125.3638733945879,8.688142058789252e-06,0.001,1.0
0.009,130.26404625492373,8.366988854890942e-06,0.001,1.0
0.009,135.35575510893128,8.05770693252513e-06,0.001,1.0
0.009,140.64648663879865,7.759857475190785e-06,0.001,1.0
0.009,146.14402016314793,7.47301788703848e-06,0.001,1.0
0.009,151.856439075491,7.196781193281398e-06,0.001,1.0
0.009,157.79214272978703,6.930755462769861e-06,0.001,1.0
0.009,163.95985879057778,6.6745632519101735e-06,0.001,1.0
0.009,170.3686560658602,6.427841069138729e-06,0.001,1.0
0.009,177.02795784156504,6.190238859191587e-06,0.001,1.0
0.009,183.94755573724842,5.96141950643779e-06,0.001,1.0
0.009,191.13762410336923,5.741058356571736e-06,0.001,1.0
0.009,198.6087349813204,5.528842755985997e-06,0.001,1.0
0.009,206.37187364821412,5.32447160817096e-06,0.001,1.0
0.009,214.43845476927328,5.127654946512002e-06,0.001,1.0
0.009,222.82033918158203,4.938113522878001e-06,0.001,1.0
0.009,231.52985133387284,4.755578411417491e-06,0.001,1.0
0.009,240.57979740799286,4.579790627000302e-06,0.001,1.0
0.009,249.9834841486949,4.410500757763338e-06,0.001,1.0
0.009,259.7547384294398,4.2474686112391345e-06,0.001,1.0
0.009,269.9079275829788,4.090462873565107e-06,0.001,1.0
0.009,280.45798052661013,3.939260781289974e-06,0.001,1.0
0.009,291.4204097131705,3.793647805311708e-06,0.001,1.0
0.009,302.8113339400385,3.6534173464985806e-06,0.001,1.0
0.009,314.6475020496872,3.518370442561421e-06,0.001,1.0
0.009,326.94631755663454,3.388315485761235e-06,0.001,1.0
0.009,339.7258642370019,3.2630679510515937e-06,0.001,1.0
0.009,353.0049327183061,3.1424501342701596e-06,0.001,1.0
0.009,366.80304810858564,3.026290900007802e-06,0.001,1.0
0.009,381.1404987054794,2.9144254387976477e-06,0.001,1.0
0.009,396.0383658274765,2.806695033279504e-06,0.001,1.0
0.009,411.518554811198,2.7029468330079265e-06,0.001,1.0
0.009,427.6038272202867,2.6030336375843865e-06,0.001,1.0
0.009,444.3178343132666,2.5068136878058723e-06,0.001,1.0
0.009,461.68515181957974,2.4141504645335787e-06,0.001,1.0
0.009,479.73131607493525,2.3249124949963265e-06,0.001,1.0
0.009,498.48286156910206,2.2389731662538896e-06,0.001,1.0
0.009,517.967359961355,2.156210545555562e-06,0.001,1.0
0.009,538.2134606209411,2.0765072073390816e-06,0.001,1.0
0.009,559.2509327521748,1.9997500666244884e-06,0.001,1.0
0.009,581.110709166103,1.9258302185664545e-06,0.001,1.0
0.009,603.8249317630986,1.854642783937538e-06,0.001,1.0
0.009,627.4269987932595,1.7860867603230458e-06,0.001,1.0
0.009,651.9516139641041,1.7200648788164205e-06,0.001,1.0
0.009,677.4348374677659,1.6564834660118228e-06,0.001,1.0
0.009,703.9141390027236,1.5952523110980863e-06,0.001,1.0
0.009,731.4284528680187,1.5362845378654823e-06,0.001,1.0
0.009,760.0182352109756,1.4794964814437057e-06,0.001,1.0
0.009,789.7255235125983,1.4248075695961781e-06,0.001,1.0
0.009,820.593998398107,1.372140208402254e-06,0.001,1.0
0.009,852.6690478635015,1.3214196721651326e-06,0.001,1.0
0.009,885.9978340125859,1.2725739973892732e-06,0.001,1.0
0.009,920.629362402584,1.225533880676886e-06,0.001,1.0
0.009,956.6145541003077,1.1802325803986355e-06,0.001,1.0
0.009,994.0063205548288,1.1366058219990365e-06,0.001,1.0
0.009,1032.859641396743,1.094591706802199e-06,0.001,1.0
0.009,1073.2316452784212,1.0541306241885204e-06,0.001,1.0
0.009,1115.181693874111,1.0151651670177333e-06,0.001,1.0
0.009,1158.7714691634035,9.776400501782934e-07,0.001,1.0
0.009,1204.065064126393,9.415020321475642e-07,0.001,1.0
0.009,1251.1290769839072,9.066998394514775e-07,0.001,1.0
0.009,1300.0327091213474,8.73184093916522e-07,0.001,1.0
0.009,1350.8478668401442,8.409072426108225e-07,0.001,1.0
0.009,1403.6492670864322,8.098234903749165e-07,0.001,1.0
0.009,1458.514547312403,7.798887348464985e-07,0.001,1.0
0.009,1515.524379631877,7.51060503886949e-07,0.001,1.0
0.009,1574.7625894379407,7.232978953208563e-07,0.001,1.0
0.009,1636.3162786570638,6.965615189030462e-07,0.001,1.0
0.009,1700.2759538209232,6.708134404307702e-07,0.001,1.0
0.009,1766.7356591442478,6.460171279217628e-07,0.001,1.0
0.009,1835.793114804356,6.221373997818006e-07,0.001,1.0
0.009,1907.5498606257086,5.99140374888226e-07,0.001,1.0
0.009,1982.1114053807464,5.769934245186089e-07,0.001,1.0
0.009,2059.587381926539,5.556651260563451e-07,0.001,1.0
0.009,2140.0917084053526,5.351252184075029e-07,0.001,1.0
0.009,2223.742755746162,5.1534455906567e-07,0.001,1.0
0.009,2310.663521713386,4.962950827638792e-07,0.001,1.0
0.009,2400.981811758792,4.779497616549368e-07,0.001,1.0
0.009,2494.830426942441,4.602825669636811e-07,0.001,1.0
0.009,2592.347359199028,4.4326843205673824e-07,0.001,1.0
0.009,2693.6759942367094,4.2688321687739065e-07,0.001,1.0
0.009,2798.9653223667597,4.111036736950942e-07,0.001,1.0
0.009,2908.3701575740515,3.959074141210485e-07,0.001,1.0
0.009,3022.051365150478,3.8127287734302175e-07,0.001,1.0
0.009,3140.1760982260153,3.671792995343613e-07,0.001,1.0
0.009,3262.9180435452213,3.536066843937854e-07,0.001,1.0
0.009,3390.4576768505412,3.4053577477415744e-07,0.001,1.0
0.009,3522.9825282479414,3.2794802535999187e-07,0.001,1.0
0.009,3660.6874579450414,3.1582557635492087e-07,0.001,1.0
0.009,3803.774942767191,3.0415122814179463e-07,0.001,1.0
0.009,3952.4553738727795,2.9290841687945723e-07,0.001,1.0
0.009,4106.947366105495,2.8208119100157736e-07,0.001,1.0
0.009,4267.47807943847,2.7165418858418917e-07,0.001,1.0
0.009,4434.2835529828535,2.616126155498313e-07,0.001,1.0
0.009,4607.609052052014,2.5194222467736006e-07,0.001,1.0
0.009,4787.709428791631,2.4262929538765673e-07,0.001,1.0
0.009,4974.849496905955,2.3366061427654307e-07,0.001,1.0
0.009,5169.304421031219,2.2502345636729308e-07,0.001,1.0
0.009,5371.360121328724,2.167055670561348e-07,0.001,1.0
0.009,5581.313693892488,2.086951447251288e-07,0.001,1.0
0.009,5799.473847589632,2.009808239977538e-07,0.001,1.0
0.009,6026.161357975801,1.9355165961344171e-07,0.001,1.0
0.009,6261.709538953051,1.8639711089818344e-07,0.001,1.0
0.009,6506.46473286371,1.795070268091714e-07,0.001,1.0
0.009,6760.7868197408325,1.7287163153226004e-07,0.001,1.0
0.009,7025.049746464029,1.6648151061180972e-07,0.001,1.0
0.009,7299.642076598735,1.6032759759323458e-07,0.001,1.0
0.009,7584.967561727369,1.544011611593025e-07,0.001,1.0
0.009,7881.445735112435,1.486937927419358e-07,0.001,1.0
0.009,8189.512528564548,1.4319739459193607e-07,0.001,1.0
0.009,8509.620913422292,1.3790416828970643e-07,0.001,1.0
0.009,8842.241566586461,1.3280660368066932e-07,0.001,1.0
0.009,9187.863562587989,1.2789746821968175e-07,0.001,1.0
0.009,9546.99509270714,1.2316979670932928e-07,0.001,1.0
0.009,9920.164212201356,1.1861688141753936e-07,0.001,1.0
0.009,10307.919616740432,1.1423226256049256e-07,0.001,1.0
0.009,10710.831449190693,1.1000971913732837e-07,0.001,1.0
0.009,11129.492137934376,1.059432601036431e-07,0.001,1.0
0.009,11564.517267957064,1.020271158712524e-07,0.001,1.0
0.009,12016.546485983548,9.825573012216607e-08,0.001,1.0
0.009,12486.24444099364,9.462375192514978e-08,0.001,1.0
0.009,12974.301761500104,9.112602814370021e-08,0.001,1.0
0.009,13481.436071026445,8.775759612465051e-08,0.001,1.0
0.009,14008.393043276843,8.45136766570432e-08,0.001,1.0
0.009,14555.947498550619,8.13896671912704e-08,0.001,1.0
0.009,15124.904543012424,7.838113530886987e-08,0.001,1.0
0.009,15716.100752494263,7.548381243370274e-08,0.001,1.0
0.009,16330.405402568982,7.269358777559905e-08,0.001,1.0
0.009,16968.721746704905,7.000650249786924e-08,0.001,1.0
0.009,17631.988344379934,6.741874410041531e-08,0.001,1.0
0.009,18321.180441108976,6.492664101046352e-08,0.001,1.0
0.009,19037.311402412823,6.252665737325162e-08,0.001,1.0
0.009,19781.434203837765,6.021538803527431e-08,0.001,1.0
0.009,20554.642979216525,5.7989553712969944e-08,0.001,1.0
0.009,21358.074629446586,5.584599633999707e-08,0.001,1.0
0.009,22192.910494152424,5.378167458649393e-08,0.001,1.0
0.009,23060.37808868831,5.179365954396883e-08,0.001,1.0
0.009,23961.75290903711,4.9879130569694364e-08,0.001,1.0
0.009,24898.360307257484,4.8035371284714265e-08,0.001,1.0
0.009,25871.577440238605,4.6259765719779316e-08,0.001,1.0
0.009,26882.83529462621,4.454979460374971e-08,0.001,1.0
0.009,27933.62079089898,4.290303178919229e-08,0.001,1.0
0.009,29025.47896968736,4.131714081010652e-08,0.001,1.0
0.009,30160.01526355122,3.9789871566890084e-08,0.001,1.0
0.009,31338.897857554926,3.831905713384556e-08,0.001,1.0
0.009,32563.860142112582,3.6902610684693866e-08,0.001,1.0
0.009,33836.70326170812,3.553852253173698e-08,0.001,1.0
0.009,35159.29876323975,3.42248572744644e-08,0.001,1.0
0.009,36533.59134788087,3.2959751053562164e-08,0.001,1.0
0.009,37961.60173050526,3.174140890642451e-08,0.001,1.0
0.009,39445.42961088036,3.0568102220418837e-08,0.001,1.0
0.009,40987.25676099666,2.943816628028912e-08,0.001,1.0
0.009,42589.35023307446,2.834999790621864e-08,0.001,1.0
0.009,44254.0656929627,2.730205317920053e-08,0.001,1.0
0.009,45983.850883833664,2.629284525048899e-08,0.001,1.0
0.009,47781.24922526376,2.5320942232023186e-08,0.001,1.0
0.009,49648.90355299525,2.4384965164830582e-08,0.001,1.0
0.009,51589.56000487475,2.3483586062527394e-08,0.001,1.0
0.009,53606.072058685255,2.2615526027140107e-08,0.001,1.0
0.009,55701.40472780578,2.177955343457481e-08,0.001,1.0
0.009,57878.638920870886,2.0974482187159816e-08,0.001,1.0
0.009,60140.97597183715,2.0199170030782298e-08,0.001,1.0
0.009,62491.742347120795,1.945251693423098e-08,0.001,1.0
0.009,64934.394536724314,1.8733463528446166e-08,0.001,1.0
0.009,67472.52413654666,1.8040989603461704e-08,0.001,1.0
0.009,70109.8631293489,1.7374112660906794e-08,0.001,1.0
0.009,72850.28937213853,1.6731886520014514e-08,0.001,1.0
0.009,75697.83229804484,1.6113399975157684e-08,0.001,1.0
0.009,78656.67884106442,1.551777550300929e-08,0.001,1.0
0.009,81731.1795923932,1.4944168017491193e-08,0.001,1.0
0.009,84925.85519739214,1.439176367074634e-08,0.001,1.0
0.009,88245.40300259778,1.3859778698432066e-08,0.001,1.0
0.009,91694.70396254549,1.334745830769673e-08,0.001,1.0
0.009,95278.82981656687,1.2854075606261774e-08,0.001,1.0
0.009,99003.05054610792,1.237893057108985e-08,0.001,1.0
0.009,102872.84212353895,1.1921349055175473e-08,0.001,1.0
0.009,106893.8945638437,1.1480681831049395e-08,0.001,1.0
0.009,111072.12029103292,1.1056303669639307e-08,0.001,1.0
0.009,115413.66283157784,1.0647612453180045e-08,0.001,1.0
0.009,119924.90584765113,1.0254028320914752e-08,0.001,1.0
0.009,124612.48252345582,9.874992846374543e-09,0.001,1.0
0.009,129483.28531844074,9.509968245070097e-09,0.001,1.0
0.009,134544.47610174937,9.158436611470036e-09,0.001,1.0
